code,product_name,brands,main_category,categories,labels_tags,allergens,ingredients_text,sugars_100g,lactose_100g,polyols_100g,caffeine_100g,nutriscore_grade,nova_group,url,image_url,axes_sensibles,substitution_group,reason
3250391345069,Mon Gourmand Supérieur sans couenne + 1 tranche gratuite,Monique Ranou,en:white-hams,"Viandes et dérivés, Viandes, Charcuteries, Jambons, Jambons blancs","en:no-gluten,en:distributor-labels,en:french-meat,en:french-pork,en:superior-quality,fr:selection-intermarche",,"Jambon de porc, sel, dextrose, conservateurs : ascorbate de sodium, nitrite de sodium.",0.6,,,,c,4,http://world-en.openfoodfacts.org/product/3250391345069/mon-gourmand-superieur-sans-couenne-1-tranche-gratuite-monique-ranou,https://images.openfoodfacts.org/images/products/325/039/134/5069/front_fr.7.400.jpg,gluten|ultra_transforme,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
4051895004389,Fresubin,Fresubin,en:milks,"Produits laitiers, Laits","en:no-gluten,en:no-lactose",,,0.1,,,,c,,http://world-en.openfoodfacts.org/product/4051895004389/fresubin,https://images.openfoodfacts.org/images/products/405/189/500/4389/front_fr.4.400.jpg,gluten|lactose,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
3595120003224,Figues moelleuses,Maison Roucadil,en:dried-figs,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Fruits et produits dérivés, Produits déshydratés, Aliments à base de plantes séchées, Fruits secs, Figues sèches","en:organic,en:eu-organic,en:no-preservatives,en:fr-bio-01,en:no-added-sugar,fr:ab-agriculture-biologique",,Figues moelleuses.,48.1,,,,d,,http://world-en.openfoodfacts.org/product/3595120003224/figues-moelleuses-maison-roucadil,https://images.openfoodfacts.org/images/products/359/512/000/3224/front_fr.16.400.jpg,sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej
8853333015393,มาลีโคโค่,Coconut Water,en:beverages,Boissons,"en:no-gluten,en:no-preservatives,en:no-added-sugar,en:no-colorings",,,,,,,unknown,,http://world-en.openfoodfacts.org/product/8853333015393/%E0%B8%A1%E0%B8%B2%E0%B8%A5%E0%B8%B5%E0%B9%82%E0%B8%84%E0%B9%82%E0%B8%84%E0%B9%88-coconut-water,https://images.openfoodfacts.org/images/products/885/333/301/5393/front_en.23.400.jpg,gluten|sucre,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
3380380080432,Tartines craquantes bio riz noir,"Ekibio, Le Pain des Fleurs",en:extruded-crispbreads,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Céréales et dérivés, Tartines craquantes extrudées","en:no-gluten,en:organic,en:vegetarian,en:crossed-grain-trademark,en:eu-organic,en:kosher,en:vegan,en:dzg-gluten-free,en:fr-bio-01,en:no-added-sugar,en:nutriscore,en:nutriscore-grade-a,en:the-vegan-society,fr:fr-011-147",,"Farine de riz noir complète* (99,5%), sel marin.",0.8,,,,a,3,http://world-en.openfoodfacts.org/product/3380380080432/tartines-craquantes-bio-riz-noir-ekibio,https://images.openfoodfacts.org/images/products/338/038/008/0432/front_fr.33.400.jpg,gluten|sucre|cafeine,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
3222476754899,Coquilletes sans gluten,Casino,fr:coquillettes-sans-gluten,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, en:Specific products, Pâtes alimentaires, en:Products for specific diets, Produits sans gluten, Pâtes alimentaires sans gluten, Coquillettes sans gluten, Surgelés","en:no-gluten,en:nutriscore,en:nutriscore-grade-a",,"Farine de maïs blanc 61% - farine de maïs jaune 33% - farine de riz 4,8% - émulsifiant : mono - et diglycérides d'acides gras.",0.6,,,,b,4,http://world-en.openfoodfacts.org/product/3222476754899/coquilletes-sans-gluten-casino,https://images.openfoodfacts.org/images/products/322/247/675/4899/front_fr.4.400.jpg,gluten|ultra_transforme,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
3350033672666,Compote,"Monoprix, Monoprix Bio, Monoprix Exploitation",en:apple-compotes,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Desserts, Fruits et produits dérivés, Compotes, Compotes de pomme","en:organic,en:eu-organic,en:non-eu-agriculture,en:eu-agriculture,en:eu-non-eu-agriculture,en:fr-bio-01,en:no-added-sugar,fr:ab-agriculture-biologique",,,10,,,,b,,http://world-en.openfoodfacts.org/product/3350033672666/compote-monoprix,https://images.openfoodfacts.org/images/products/335/003/367/2666/front_fr.18.400.jpg,sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej
8001630009809,Actimel Ribes Nero-Acai,Danone,en:milk-drinks-fermented-with-l-casei,"Beverages, Dairies, Fermented foods, Fermented milk products, Desserts, Dairy desserts, Dairy drinks, Fermented dairy desserts, Fermented drinks, Yogurts, Fermented milk drinks, Drinkable-yogurts, Milk drinks fermented with L casei","en:no-gluten,en:no-preservatives,en:no-colorings",,,10.5,,,,e,,http://world-en.openfoodfacts.org/product/8001630009809/actimel-ribes-nero-acai-danone,https://images.openfoodfacts.org/images/products/800/163/000/9809/front_fr.4.400.jpg,gluten|lactose|sucre,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
7627534194604,Lait sans lactose,,en:lactose-free-milk,"Produits laitiers, Laits, Laits sans lactose",en:no-lactose,,"Lait entier standardisé (Suisse). Ingredienti: latte intero standardizzato (Svizzera). ch ato 3,5 homogenisiert, UHT homogénéisé, UHT omogeneizzato, UHT 11 Nährwerte Ø",4.9,,,,c,,http://world-en.openfoodfacts.org/product/7627534194604/lait-sans-lactose-null,https://images.openfoodfacts.org/images/products/762/753/419/4604/front_fr.3.400.jpg,lactose,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier
3760154262699,Fusilli,Nature & Cie,en:rice-pasta,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Pâtes alimentaires, Pâtes sèches, Pâtes de riz","en:no-gluten,en:organic,en:eu-organic,fr:ab-agriculture-biologique,fr:fr-044-184",,,0.8,,,,a,,http://world-en.openfoodfacts.org/product/3760154262699/fusilli-nature-cie,https://images.openfoodfacts.org/images/products/376/015/426/2699/front_fr.3.400.jpg,gluten,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
4260188782303,Porridge Kurkuma Orange,MyMuesli,en:porridge,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Porridge","en:no-gluten,en:organic",,,12.6,,,,c,,http://world-en.openfoodfacts.org/product/4260188782303/porridge-kurkuma-orange-mymuesli,https://images.openfoodfacts.org/images/products/426/018/878/2303/front_fr.4.400.jpg,gluten|sucre,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
3256223028421,Jus de raisin,U,en:grape-juices,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus de fruits pur jus, Jus de raisin","en:fsc,en:no-added-sugar,en:transformed-in-france",,Jus de raisin.,15.3,,,,e,1,http://world-en.openfoodfacts.org/product/3256223028421/jus-de-raisin-u,https://images.openfoodfacts.org/images/products/325/622/302/8421/front_fr.43.400.jpg,sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej
3329482411201,Millet Décortiqué,Markal,en:millet,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Graines, Céréales et dérivés, Céréales en grains, Millet","en:no-gluten,en:organic,en:eu-organic,en:fr-bio-01,fr:ab-agriculture-biologique",,Millet décortiqué,0.5,,,,a,1,http://world-en.openfoodfacts.org/product/3329482411201/millet-decortique-markal,https://images.openfoodfacts.org/images/products/332/948/241/1201/front_fr.19.400.jpg,gluten,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
3021760544402,Pom'potes pomme,Materne,en:apple-compotes,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Desserts, Fruits et produits dérivés, Compotes, Compotes de pomme",en:no-gluten,,,13.7,,,,c,,http://world-en.openfoodfacts.org/product/3021760544402/pom-potes-pomme-materne,https://images.openfoodfacts.org/images/products/302/176/054/4402/front_fr.13.400.jpg,gluten|sucre,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
3329770052017,Frulos,"Frulos, Yoplait",en:flavoured-yogurts,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Frais, Yaourts, Desserts lactés fermentés aromatisés, Yaourts sucrés, Yaourts aromatisés","en:no-gluten,en:no-preservatives,en:french-milk,en:green-dot,en:no-colorings",en:milk,"Yaourt (Lait écrémé à base de poudre de lait - Lait écrémé , Crème, Poudre de lait écrémé, Ferments lactiques (lait), Sucre 8.9%, Aromes naturels, Concentré des minéraux du lait - Vitamine D",12.1,,,,b,4,http://world-en.openfoodfacts.org/product/3329770052017/frulos,https://images.openfoodfacts.org/images/products/332/977/005/2017/front_fr.66.400.jpg,gluten|lactose|sucre|ultra_transforme,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
8030582800929,Confettura extra di pesche,"Percorsi di Gusto, Primia",en:peach-jams,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Produits à tartiner,Pâtes à tartiner végétales,Produits à tartiner sucrés,Confitures et marmelades,Confitures,Confitures de pêches,Confitures extra",en:no-gluten,,"Pesche, zucchero, succo di limone, gelificante: pectina.",44,,,,d,4,http://world-en.openfoodfacts.org/product/8030582800929/confettura-extra-di-pesche-percorsi-di-gusto,https://images.openfoodfacts.org/images/products/803/058/280/0929/front_it.3.400.jpg,gluten|sucre,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
3250391334636,100% pur jus - jus de raisin,Paquito,en:squeezed-grape-juices,"Boissons et préparations de boissons,Aliments et boissons à base de végétaux,Boissons,Boissons à base de végétaux,Boissons aux fruits,Jus et nectars,Jus de fruits,Jus de fruits pur jus,Jus de raisin,Jus de raisin pur jus",en:no-added-sugar,,Jus de raisin,15,,,,d,1,http://world-en.openfoodfacts.org/product/3250391334636/100-pur-jus-jus-de-raisin-paquito,https://images.openfoodfacts.org/images/products/325/039/133/4636/front_fr.24.400.jpg,sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej
3449865242144,"Aoste, les grandes tranches",Aoste,en:raw-cured-ham,"Viandes et dérivés, Viandes, Charcuteries, Jambons, Jambons crus, Jambons secs, en:raw-cured-ham","en:no-gluten,en:green-dot,en:no-colorings,en:no-flavors,fr:sale-a-la-main",,"Jambon de porc, sel.",1,,,,e,3,http://world-en.openfoodfacts.org/product/3449865242144/aoste-les-grandes-tranches,https://images.openfoodfacts.org/images/products/344/986/524/2144/front_fr.25.400.jpg,gluten,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
3175681054486,Spaghetti farines de maïs et de riz,Gerblé,en:gluten-free-spaghetti,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, en:Specific products, Pâtes alimentaires, en:Products for specific diets, Produits sans gluten, Pâtes alimentaires sans gluten, Spaghetti, Spaghetti sans gluten","en:no-gluten,en:crossed-grain-trademark,en:made-in-france,en:no-palm-oil,fr:afdiag",en:lupin,"Amidon de maïs, farine de maïs précuite 30,5%, farine de riz 24,5%, amidon de riz, protéines de pois, farine de lupin, émulsifiant : mono-et diglycérides d'acides gras.",0,,,,c,4,http://world-en.openfoodfacts.org/product/3175681054486/spaghetti-farines-de-mais-et-de-riz-gerble,https://images.openfoodfacts.org/images/products/317/568/105/4486/front_fr.9.400.jpg,gluten|legumineuses|ultra_transforme,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
3380380080821,Tartines Bio Craquantes au Sarrasin Sans Gluten,Pain des Fleurs,en:extruded-crispbreads,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Tartines craquantes extrudées","en:low-or-no-salt,en:organic,en:vegetarian,en:eu-organic,en:kosher,en:vegan,en:green-dot,en:made-in-france,en:no-added-salt,en:no-added-sugar,en:the-vegan-society",,Farine de sarrasin*. *Issue de l'agriculture biologique.,1.1,,,,a,1,http://world-en.openfoodfacts.org/product/3380380080821/tartines-bio-craquantes-au-sarrasin-sans-gluten-pain-des-fleurs,https://images.openfoodfacts.org/images/products/338/038/008/0821/front_fr.12.400.jpg,gluten|sucre|cafeine,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej
8002330002695,Sciroppo di menta,Esselunga,en:mint-syrups,"Boissons,Sirops,Sirops aromatisés,Sirops de menthe",en:no-gluten,,,67.7,,,,unknown,,http://world-en.openfoodfacts.org/product/8002330002695/sciroppo-di-menta-esselunga,https://images.openfoodfacts.org/images/products/800/233/000/2695/front_it.3.400.jpg,gluten|sucre,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
3760266660000,Kombucha nature,Kyo Kombucha,en:kombuchas,"Boissons, Produits fermentés, Boissons fermentées, Boissons au thé, Kombuchas","en:no-gluten,en:organic,en:vegetarian,en:eu-organic,en:vegan,en:fr-bio-01,en:made-in-france,en:no-alcohol,fr:ab-agriculture-biologique",,"Kombucha [eau, çulture de kombucha 9,5% (bactéries et levures (dont bêta-glucanes de levure (Saccharomyces cerevisiae))], sucre de canne blond non raffiné 6%, thé vert Sencha 0,5%, dioxyde de carbone.",3.4,,,,c,4,http://world-en.openfoodfacts.org/product/3760266660000/kombucha-nature-kyo-kombucha,https://images.openfoodfacts.org/images/products/376/026/666/0000/front_fr.3.400.jpg,gluten|sucre|cafeine,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
3273120014937,Muesli montagnard,Celnat,en:mueslis,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Mueslis","en:organic,en:eu-organic,en:no-added-sugar",,,14,,,,unknown,,http://world-en.openfoodfacts.org/product/3273120014937/muesli-montagnard-celnat,https://images.openfoodfacts.org/images/products/327/312/001/4937/front_fr.3.400.jpg,sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej
3596710408504,Cocktail de fruits - orange ananas citron vert - 100% pur jus - naturellement riche en vitamine C,Auchan,en:multifruit-juices,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus multifruits","en:green-dot,en:made-in-france,en:no-added-sugar,en:nutriscore,fr:triman",,"Jus de fruits : orange, ananas, citron vert.",10,,,,c,1,http://world-en.openfoodfacts.org/product/3596710408504/cocktail-de-fruits-orange-ananas-citron-vert-100-pur-jus-naturellement-riche-en-vitamine-c-auchan,https://images.openfoodfacts.org/images/products/359/671/040/8504/front_fr.30.400.jpg,sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej
06202295,Pain complet sarrasin,Gerblé,en:sliced-breads,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Pains de mie","en:no-gluten,en:no-added-sugar,en:no-lactose,en:no-palm-oil,en:nutriscore,en:nutriscore-grade-a",,"Eau, levain de riz 26,8% (farine de riz 13,4%, eau), farine e sarrasin complète 20%, amidon de maïs, brisures de sarrasin décortiqué 5,8%, isolat de protéine de pois, huile de tournesol oléique, fibre végétale: psyllium, fibres végétales (pois chiches, mais), épaississant: hydroxypropylmethylcellulose, sel de mer, fibre d'agrume, levure de boulanger, émulsifiant : mono-et diglycérides d'acides gras, alcool éthylique.",4.2,,,,a,4,http://world-en.openfoodfacts.org/product/06202295/pain-complet-sarrasin-gerble,https://images.openfoodfacts.org/images/products/000/000/620/2295/front_fr.3.400.jpg,gluten|lactose|sucre|legumineuses|ultra_transforme,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
3329488611124,QUINOA REAL BLANCHE,Markal,en:quinoa,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Graines, Céréales et dérivés, Céréales en grains, Quinoa","en:no-gluten,en:organic,en:eu-organic,fr:ab-agriculture-biologique",,Graines de cuinoa blanche biolcgiques.,3.6,,,,a,,http://world-en.openfoodfacts.org/product/3329488611124/quinoa-real-blanche-markal,https://images.openfoodfacts.org/images/products/332/948/861/1124/front_fr.11.400.jpg,gluten,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
8410981017232,Leche desnatada sin lactosa,Kaiku,en:lactose-free-milk,"Produits laitiers, Laits, Laits écrémés, Laits de vache, Laits sans lactose","en:fsc,en:fsc-mix,en:no-lactose,en:responsible-aquaculture,en:responsible-aquaculture-asc",,"Leche desnatada, enzima (lactasa), ácido fólico",4.7,,,,b,,http://world-en.openfoodfacts.org/product/8410981017232/leche-desnatada-sin-lactosa-kaiku,https://images.openfoodfacts.org/images/products/841/098/101/7232/front_fr.28.400.jpg,lactose,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier
3229820801070,Muesli super fruits,Bjorg,en:mueslis-with-fruits,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Céréales pour petit-déjeuner,Céréales aux fruits,Mueslis,Mueslis aux fruits","en:organic,en:eu-organic,en:no-added-sugar,en:nutriscore,en:nutriscore-grade-a,fr:ab-agriculture-biologique",,,14,,,,a,,http://world-en.openfoodfacts.org/product/3229820801070/muesli-super-fruits-bjorg,https://images.openfoodfacts.org/images/products/322/982/080/1070/front_fr.3.400.jpg,sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej
3760077189837,"Chocolat noir 70% - amandes, noisettes et raisins",Les Chocolats de Pauline,en:dark-chocolates,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats noirs","en:no-gluten,en:organic,en:eu-organic,en:made-in-france,en:no-palm-oil",,,23.4,,,,d,,http://world-en.openfoodfacts.org/product/3760077189837/chocolat-noir-70-amandes-noisettes-et-raisins-les-chocolats-de-pauline,https://images.openfoodfacts.org/images/products/376/007/718/9837/front_fr.3.400.jpg,gluten|sucre,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
3760168910401,FLOCONS D'AVOINE BIO & SANS GLUTEN,Exquidia,en:rolled-oats,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Flocons, Flocons de céréales, Flocons laminés, en:oat-flakes","en:no-gluten,en:organic,en:eu-organic",,,1.05,,,,b,,http://world-en.openfoodfacts.org/product/3760168910401/flocons-d-avoine-bio-sans-gluten-exquidia,https://images.openfoodfacts.org/images/products/376/016/891/0401/front_fr.4.400.jpg,gluten,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
3350033897984,Brassé au lait de coco,Monoprix,en:non-dairy-desserts,"Aliments et boissons à base de végétaux, Produits fermentés, Substituts de produits laitiers, Desserts, Desserts végétaliens",en:no-added-sugar,,,0.8,,,,c,,http://world-en.openfoodfacts.org/product/3350033897984/brasse-au-lait-de-coco-monoprix,https://images.openfoodfacts.org/images/products/335/003/389/7984/front_fr.3.400.jpg,sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej
3370077589409,Chocolat noir pur origine - Equateur,Les Chocolats de Pauline,en:dark-chocolate-bar-with-more-than-70-cocoa,"Snacks,Snacks sucrés,Cacao et dérivés,Chocolats,Chocolats noirs,Chocolat noir en tablette extra dégustation à 70% de cacao minimum","en:no-gluten,en:organic,en:eu-organic,en:non-eu-agriculture,en:eu-agriculture,en:eu-non-eu-agriculture,en:fr-bio-10,en:made-in-france,en:no-palm-oil",,,26.4,,,,e,,http://world-en.openfoodfacts.org/product/3370077589409/chocolat-noir-pur-origine-equateur-les-chocolats-de-pauline,https://images.openfoodfacts.org/images/products/337/007/758/9409/front_fr.4.400.jpg,gluten|sucre,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
7613413698363,Country soft snack Choco Almond,Qualité & Prix,en:cereal-bars,"Snacks, Snacks sucrés, Barres, Barres de céréales","en:no-gluten,en:made-in-swiss",,,28,,,,e,,http://world-en.openfoodfacts.org/product/7613413698363/country-soft-snack-choco-almond-qualite-prix,https://images.openfoodfacts.org/images/products/761/341/369/8363/front_fr.14.400.jpg,gluten|sucre,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
3124480184245,Pulco citron,Pulco,en:lemon-syrups,"Boissons, Sirops, Sirops aromatisés, Boissons sans sucre ajouté, Sirops de citron","en:low-or-no-sugar,en:no-preservatives,en:no-added-sugar,en:no-colorings",,"Eau, jus à base de concentrés : citron 35,5 % et orange 4,5 % (équivalent à 40 % de jus reconstitués), pulpes de citron 5 %, acidifiant : acide citrique, extrait naturel de citron.",0,,,,unknown,1,http://world-en.openfoodfacts.org/product/3124480184245/pulco-citron,https://images.openfoodfacts.org/images/products/312/448/018/4245/front_fr.3.400.jpg,sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej
06187940,Choco crunchy,Auchan,en:bars-covered-with-chocolate,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Barres, Confiseries chocolatées, Barres chocolatées","en:no-gluten,en:nutriscore,en:nutriscore-grade-e",,,44,,,,e,,http://world-en.openfoodfacts.org/product/06187940/choco-crunchy-auchan,https://images.openfoodfacts.org/images/products/000/000/618/7940/front_fr.12.400.jpg,gluten|sucre,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
3428272179311,Matin léger,Lactel,en:lactose-free-milk,"Produits laitiers, Laits, Laits sans lactose",en:no-lactose,,,4.8,,,,b,,http://world-en.openfoodfacts.org/product/3428272179311/matin-leger-lactel,https://images.openfoodfacts.org/images/products/342/827/217/9311/front_fr.3.400.jpg,lactose,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier
3095752938012,Le Jambon de Paris -25% de Sel,Fleury Michon,en:white-hams-with-less-salt,"Viandes et dérivés, Viandes, Charcuteries, en:Specific products, Jambons, en:Products for specific diets, Jambons blancs, Produits à teneur réduite en sel, Charcuteries à teneur réduite en sel, Jambons blancs à teneur réduite en sel","en:low-or-no-salt,en:low-salt,en:no-gluten,en:french-meat,en:reduced-salt,en:25-less-salt,en:french-pork",,"Jambon de porc, sel, dextrose de maïs, extrait de levure, antioxydant : ascorbate de sodium, conservateur : nitrite de sodium. Traces éventuelles de céleri.",0.6,,,,c,4,http://world-en.openfoodfacts.org/product/3095752938012/le-jambon-de-paris-25-de-sel-fleury-michon,https://images.openfoodfacts.org/images/products/309/575/293/8012/front_fr.13.400.jpg,gluten|ultra_transforme,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
6111242109438,crème cuisson jaouda 1L,Jaouda,en:milks,Lait,en:no-gluten,,"Crème légère de lait de vache, épaississant: amidon, émulsifiant: ester diacétyl-tartrique de mono - et di-glycérides, stabilisant: caroubes",0,,,,e,4,http://world-en.openfoodfacts.org/product/6111242109438/creme-cuisson-jaouda-1l,https://images.openfoodfacts.org/images/products/611/124/210/9438/front_fr.14.400.jpg,gluten|lactose|ultra_transforme,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
3083681100211,Légumiô Pois chiches et Maïs en Perles,Bonduelle,en:gluten-free-pasta,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, en:Specific products, Pâtes alimentaires, en:Products for specific diets, Semoules de céréales, Produits sans gluten, Pâtes alimentaires sans gluten","en:no-gluten,en:nutriscore,en:nutriscore-grade-a",,"Spécialité de pois chiches et maïs :  Ingrédients : Farine de pois chiches 80%, maïs 20%. Peut contenir des traces de soja. Sans gluten.",2.6,,,,a,1,http://world-en.openfoodfacts.org/product/3083681100211/legumio-pois-chiches-et-mais-en-perles-bonduelle,https://images.openfoodfacts.org/images/products/308/368/110/0211/front_fr.26.400.jpg,gluten|legumineuses,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
4056489276098,Bio jus de Raisin sans sucres ajoutés pur jus,"Lidl, Solevita",en:squeezed-grape-juices,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus de fruits pur jus, Jus de raisin, en:Red grape juices, Jus de raisin pur jus","en:organic,en:eu-organic,en:eu-agriculture,en:fr-bio-01,en:no-added-sugar,fr:ab-agriculture-biologique",,Jus de raisin rouge,15.9,,,,e,1,http://world-en.openfoodfacts.org/product/4056489276098/bio-jus-de-raisin-sans-sucres-ajoutes-pur-jus-lidl,https://images.openfoodfacts.org/images/products/405/648/927/6098/front_fr.9.400.jpg,sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej
3437340065920,Gourdes pomme-poire,Les Sens du Terroir,en:pear-applesauces,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Desserts, Fruits et produits dérivés, Compotes, Compotes de pomme, Compotes à boire, Compotes pommes poires","en:no-preservatives,en:no-added-sugar,en:no-flavors",,,14,,,,c,,http://world-en.openfoodfacts.org/product/3437340065920/gourdes-pomme-poire-les-sens-du-terroir,https://images.openfoodfacts.org/images/products/343/734/006/5920/front_fr.3.400.jpg,sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej
3256228434005,Nectar orange pêche abricot ss sucre ajoutés brique de 1 litre,"U, U Bio",en:sweetened-beverages,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Nectars de fruits, Boissons et préparations de boissons, Boissons avec sucre ajouté, Jus de fruits et légumes","en:organic,en:eu-organic,en:fsc,en:no-added-sugar,en:nutriscore,en:nutriscore-grade-b,en:packaged-in-france,fr:ab-agriculture-biologique",,"Jus d orange* à base de concentré 46%, purée de pêche* 30%, purée d abricot* 5%, eau. * ingrédient issus de l agriculture biologique",6.8,,,,b,1,http://world-en.openfoodfacts.org/product/3256228434005/nectar-orange-peche-abricot-ss-sucre-ajoutes-brique-de-1-litre-u,https://images.openfoodfacts.org/images/products/325/622/843/4005/front_fr.16.400.jpg,sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej
